ID,dataset,SEXISM,gpt-4o-mini,gpt-4-0125-preview,gpt-3.5-turbo-0125,llama3.2-3b,llama3.1-8b,llama3-8b,gemini-1.5-flash,text
128,Ethos_Dataset_Multi_Label,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,EXECUTE OHOMO AND HIS SHEMALE BITCH MIKE.
129,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,Everyone hates you because you're gay
130,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,"Every time I see her with a hijab, niqab or burka or shit I fantasising of choking her to death with that facking piece of cloth"
131,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,even god hates dominicans. why else did he shit them out on the same monkey island as the haitians?
132,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Europe is land of white people. Don't let africans take over our home. Fuck islam. Fuck multiculturalism.
133,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Equality should not apply on people of different religions except christianity.
134,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,EEEWWWWWWW TRANSGENDERS ARE FUCKING DISGUSTING
135,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Don' worry guys men can easily win femmenism ..... Trust me every shit that invented by men was patterned by men .... There is no way women Gina win in future .....it's just smoke before fire
136,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,Do women born to be whores? Ot they develop it later
137,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Dirty Christianity follower creating war everywhere Iran should attack USA  We will support Iran
138,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Die fucking arab dude sand niggas
139,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,destroy islam
140,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"Deport all niggers, spics, chinks and other undesirable from white nations. They don't belong in our white nations, they're invaders and enemy forces."
141,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Crazy auntie get rid of your autistic son and make good to planet
142,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christians are all demonic
143,Ethos_Dataset_Multi_Label,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,"CANCEROUS ugly tarded beings !(except lauren) DIE FUCKING ALREADY WASTE OFF WHORES NOBODY WILL MIS YOU UGLY DUMB TARDED WASTES OFF SPQCES √∞¬ü¬ò¬Ä FUCK women and Islam rights, don't like it here fuckoff and die √∞¬ü¬ò¬Ä"
144,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"Can we get white people running MTV ? Or black people? Or even some filthy pakistanis? As long as it gets back to music, Anything would be better than the jews"
145,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Burn them all down and kick Islam out of EU...We support you...Fuck Islam.
146,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Buddhism is a religion for cows. People who believe this shit they get chopped sooner or later
147,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Blacks are literally the cuckold of all the races and also the epitome of degeneracy. Don't listen and believe the Jewish propaganda of black being alpha. Consider yourselves as top of the social hierarchy by just being white.
148,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,Being a lesbian is fine if you really love being an animal
149,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,beeing gay is anti human
150,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,Because everyone knows this islam men is the devil
151,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Autists is why presidents like trump are getting elected
152,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Asians have more fats so they are yellow.  So fat people are yellow?...
153,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,"As an SJW, it is the right of black people to rob and kill me. To not allow them is a white privilege."
154,Ethos_Dataset_Multi_Label,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Any lesbian that doesn't look like a complete hog actually wants to be with a man.
155,Ethos_Dataset_Multi_Label,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,"An ugly man in a wig and dress, is still just an ugly man in a wig and dress... NOT A WOMAN!!!"
156,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,an Asian Moe Howard piece of shit
157,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,American people are dumbass. They don't even know geography
158,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,American Indians are finally almost extinguished
159,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,All muslims worship Satan¬ü¬ï¬ã 5 times a day
160,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all mental illnesses are awful and must be treated
161,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,All girls like you should have a pimp to guide them to successful prostitution
162,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,After all this time the african americans are the people with most crime rate
163,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,actually autism can make you a retard
164,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Jews are lower class pigs.
165,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Send all these whiny black crybabies back to central Apefrica to live for just one month. They would be crying to come back to America where White people pamper and coddle them. Let's try the experiment one time.
166,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Trans people=gays and loosers
167,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,The Jew Faggot Behind The Financial Collapse.
168,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,"Transgenderism is a DISEASE. Transgenders are an abomination. Not only that, but they're also lying to themselves. You CANNOT. change your DNA from male to female, or from female to male.  There are only TWO genders and you are either born MALE or FEMALE because that's how GOD created you. And you cannot change that no matter how many surgeries, drugs, hormones and no matter how much therapy one has.  FACT"
169,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Why are we not allowed to kill christians?
170,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Ugly white girls and white dudes would not get away with that.
171,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Women are our property. The sooner they realize that, the better."
172,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,You should be so meaner to dyslexic people.
173,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Ugly long chin brainless problematic mother fucker he looks retarded
174,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Women!!! Grow a pair and refuse to compete with men!!! This is asinine!
175,Ethos_Dataset_Multi_Label,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Men can see beauty, so they don't want to sleep with black women or make goblin babies."
176,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,I feel uncomfortable when I'm in the same room with an abnormal disabled person
177,Ethos_Dataset_Multi_Label,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Weak beta male, hope he turns into a tranny after this traumatic experience, haha"
178,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,You look magically retarded.
179,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,You are so lucky you have a girlfriend. I bet your asian penis is smaller than my thumb
180,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Yo nigga go back to Asia
181,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,With a face like that I bet you could scare your HIV into remission.
182,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Why aren't Europe evicting those bastards ruining our civilization
183,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,What if we send every men to mars to start a new life there! They are useless here (Of course milk them first to store their juices)
184,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Well my religion isn’t as satanic as yours at least
185,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,Too bad women don’t know how to kill themselves
186,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Those religious COCKROACHES are pure evil. Don' go to Melbourne very dangerous place.
187,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,"These kind of fake photos of blacks pisses me off. Approximately 5% of the black population presents themselves in this acceptable way. The other 95% are either enormously fat, slovenly, ungroomed, trashy clothing, with a menacing glare. These are white people in blackface."
188,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,their dark coloured race doesn't mean shit
189,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,The thing is women are not equal to us men and their place is the home and kitchen
190,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"The power of Christ compels you! You demonic whore, you will feel the wrath of my petrol you wench!"
191,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"The PORN INDUSTRY IS A BILLION DOLLAR INDUSTRY BECAUSE OF BEAUTIFUL WOMEN. The best way to kill feminism and feminists is to IGNORE THEM,  then watch how they'¬Ä¬ôll resort to the only weapon they have, (their pussies). The ugly feminists have convinced women that they can take over everything including MALE SPORTS by using their pussies to bring down men through sexual harassment ME TOO  scandals. What would make HEADLINE NEWS? Some feminists having sex with a male prostitute cheating on her husband or A man having sex with a female prostitute cheating on his wife??? What would make HEADLINE NEWS? A woman having sex with a married man whom she knew was married?  Or A married man cheating on his wife?"
192,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"the first step is to remove Romanians, they're no good anywhere they wash up"
193,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,That Asian bloke needs a shave or cover up his hideous beard with a burqa!
194,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Stupid feminists. For FUCK sake! Just....Just....fucking kill yourself.
195,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,"Sophie walker, you are leader of nothing! You don't have a solid topic just complaining...  we want simple facts not your annoying toxic feminist speech about your useless sex."
196,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,smack the fat ass out of her
197,Ethos_Dataset_Multi_Label,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Shemales are paranormal creatures. We shouldn't let them be free. Neither be captured. Just dead and buried already
198,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,"Save on security and police, deport all immigrants and Sadiq Khan!"
199,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Racist ass white ass people
200,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Please don' come back filthy Caucasian. You can change to a snake next time. Keep  changing.
201,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,People with traumatic brain injury should have the ability to get euthanatize
202,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pakistan is a Jihadi Terror Sponsor Nation, they are simply deceiving the world, a sign of desperation. Jai Hind"
203,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,"Only a fag doesn't want to see two chicks do it, you don't want your son to grow up to be a fag right?"
204,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"Oh Christ, no more autism please, hearing about it as nauseam is starting to make me sick. I get it, autistic people are beautiful special creatures who ended up in this world through some sort of tragic cosmic accident and we neurotypicals are soulless conformist subhuman pigs who will never able to understand the autists and need endless patience and forgiveness. Can we now get on with our lives please?"
205,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Now they know better than this shit lol they dudes. The stronger sex. The man supremacy
206,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"Moldova is a country of masochists.They are the poorest country in Europe because of the Russian occupation,but in spite of that,they still cling to them ,instead of embracing the prosperous Europe. Not smart."
207,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MASS BLACK WORLDWIDE GENOCIDE IS OUR ONLY HOPE
208,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Looks like the gay poster boy with syphilis
209,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Lmfao that fat slob in the wheelchair
210,Ethos_Dataset_Multi_Label,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Lgbt now spread in asia. Many anti lgbt in asian worried their culture are ruined cuz this virus
211,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,"kneel down, white boy. its the era of brown people now"
212,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kill all muslims
213,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Jewish piece of shits like him should get hanged
214,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"its a good thing im not a commander or so in the police force,specially not during something like this,because the jail would be full of ppl waiting to be deported,if not dead"
215,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,it takes a fat black bitch to say something super stupid
216,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Islam! Lets beat their feminist ass.
217,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Islam is a horrible religion and does no good for society as a whole........ Horrible! Horrible! Horrible!
218,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Is this world filled by those stupid female bitches?
219,Ethos_Dataset_Multi_Label,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Indian Ned Flanders. You look like you professionally harrass subpar women on Facebook
220,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,If your fucking with a cool female is all good but if your fucking with a bitch you need to break her ass and shake her ass
221,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,If you are from Germany I will call you Nazi or Hitler. Then ill protest to hang you
222,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,If only he was black....He would be literally be behind bars faster than you can even imagine
223,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,"If I was your dad, I would have cut your penis and make you it, because it’s useless for you"
224,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,I would donate for an asylum for all these weird kids missing a gene. 
225,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,I wonder why they didn' throw the fire booms in that cult when those Muslims were inside. That would have been one hell of a BBQ.
226,Ethos_Dataset_Multi_Label,1,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,I wish HIV to your butthole male whore
227,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,"I WANT EVERYONE ELSE TO PAY FOR MY EDUCATION AND HEALTHCARE AND HOUSING, FUCK YOU WHITE PEOPLE GIVE ME YOUR MONEY WHITE PEOPLE FUCK"
228,Ethos_Dataset_Multi_Label,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I really don’t like your accent. I don’t want to call support and call to rats like you. I want a cute lady with British accent to answer my call. You are third world pieces with no job to this planet
229,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I love watching this cross believers get killed in their god’s place. Ha ha 
230,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I love deaf people. I can scream on them and I can scold them
231,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"I liked macklemore,  not anymore , gays should fucking die motherfuckers cocksukers"
232,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,i like dead refugees on my shore√Ø¬ª¬ø
233,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,"I don’t know what mental disorder this kid had, but I would not stand him for a sec. I had beat the fuck out of him"
234,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I don’t care about your mental illness. I don’t want to pay tax for your damage brain
235,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,"i don't blame texas, trans should be looked down upon"
236,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I can spot a hitler in your blood. Aren’t you a German dude?
237,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,"Hopefully the non-white parasites will flee to a new host nation. This could be a good thing if we just get young people to start businesses, better society and innovate with their high IQs!"
238,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hindus take my ass please
239,Ethos_Dataset_Multi_Label,0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,Hey Sweden do you remember back in time when your men were vikings and acted around like they had a dick between their leg... BLOCKED
240,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,He is the weirdest autistic I’ve seen in my life
241,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,He is right. Islam is indeed very pissful.
242,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Hating this church. Was a catholic one, right? Very happy to see it burn to dust"
243,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hahahahahahahahaha europ fuck you fucking nazis
244,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,GAYS WAS NEVER AFRICAN AND NEVER WILL BE SICK WHITE PEOPLE  GO FUCK EACH OTHER  LET US BE
245,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"gas yourself, you aussies are all retarded"
246,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FUCKING NIGGER GO BACK TO AFRICA
247,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Fucking Canada...stupid. I think the cold shrinks their brains.
248,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Fuck this faggot. He's the disrespecting idiot brother in law that loves to start fights at family functions.You can't have conversations with assholes like him.
249,Ethos_Dataset_Multi_Label,0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,"Fuck that shit this bitch ugly and she has a penis,oh hell nawww!!!"
250,Ethos_Dataset_Multi_Label,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Fuck Sweden. Let it die like the degenerates they are!
251,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Feminist deserve to be miserable. What kind of man would want to live with a feminist? Silly me , of course,  a cuck."
252,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,Feminism is a very terrible disease 
253,Ethos_Dataset_Multi_Label,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fck  serbije  kill  them all
254,Ethos_Dataset_Multi_Label,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,fat bitch....she need that black cucumber up her tight u know what....lmfaooo
255,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,Down syndrome? Problematic people must be dead
256,Ethos_Dataset_Multi_Label,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Don't live where you’re not wanted. Deport Jews and Muslims
